id,source_org,source_file,original_id,type,name,address,city,state,zip_code,county,location_description,phone,url,latitude,longitude,latlng_source,date_from,date_to,SNAP,WIC,FMNP,fresh_produce,food_bucks,free_distribution,open_to_spec_group,data_issues
1612,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSHA2525-1,food bank site,Shaler Oaks Apartments,1122 Mt Royal Blvd.,Pittsburgh,PA,15223,Allegheny,NA,NA,NA,40.518617,-79.9581884,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1613,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSHA2297-1,food bank site,Sharpsburg Towers,601 Main St.,Sharpsburg,PA,15215,Allegheny,NA,NA,NA,40.4944532,-79.9356657,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1614,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSHE2375-1,food bank site,Sheffield Towers NM,100 Superior Ave.,Aliquippa,PA,15001,Beaver,NA,NA,NA,40.6189586,-80.2466675,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1615,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSHE2144-1,food bank site,Shepherd's Heart Fellowship,13 Pride Street,Pittsburgh,PA,15219,Allegheny,NA,NA,NA,40.4379883,-79.9847905,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1616,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSHE2505-1,food bank site,Sheptytsky Arms,3505 Mexico Street,Pittsburgh,PA,15212,Allegheny,NA,NA,NA,40.4778318,-80.0413422,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1617,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSHI1246-1,food bank site,Shiloh Baptist Church,2624 Brandis Avenue,South Park,PA,15129,Allegheny,NA,NA,NA,40.2906757,-80.0111115,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1618,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSHI2152-1,food bank site,Shiloh Community Missionary Baptist Church,6940 Frankstown Avenue,Pittsburgh,PA,15208,Allegheny,NA,NA,NA,40.4583173,-79.9019968,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1619,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSIL2248-1,food bank site,Silver Lake Commons,6935 Frankstown Ave.,Pittsburgh,PA,15208,Allegheny,NA,NA,NA,40.459057,-79.9023467,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1620,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSIS1190-1,food bank site,Sisters Place Inc. Food Pantry,5507 Soltis Drive,Clairton,PA,15025,Allegheny,NA,NA,NA,40.2888519,-79.8990299,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1621,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSMI1247-1,food bank site,Smithfield United Church of Christ,620 Smithfield Street,Pittsburgh,PA,15222,Allegheny,NA,NA,NA,40.4418811,-79.9970058,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1622,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSOJ1369-1,food bank site,Sojourner House,5460 Penn Avenue,Pittsburgh,PA,15206,Allegheny,NA,NA,NA,40.4641611,-79.933451,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1623,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSOM2496-1,food bank site,Somerset Area Food Pantry,"918 Tayman Ave., Trinity Lutheran Church",Somerset,PA,15501,Somerset,NA,NA,NA,40.0063485,-79.0959569,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1624,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSOM2496-2,food bank site,Somerset Area Food Pantry - SFPP,918 Tayman Avenue,Somerset,PA,15501,Somerset,NA,NA,NA,40.0072784,-79.0978825,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1625,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSOM2451-1,food bank site,Somerset Church of the Brethren NM,606 Berlin Plank Rd.,Somerset,PA,15501,Somerset,NA,NA,NA,39.9949762,-79.0563281,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1626,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSOM2397-1,food bank site,Somerset County Mobile Food Bank,1686 Coxes Creek Road,Somerset,PA,15501,Somerset,NA,NA,NA,40.0765966,-79.1400644,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1627,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSOM2397-2,food bank site,Somerset County Mobile Food Bank - Berlin,301 Center Street,Berlin,PA,15530,Somerset,NA,NA,NA,39.9206363,-78.9578022,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1628,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSOM2397-3,food bank site,Somerset County Mobile Food Bank - Boswell,231 Center Street,Boswell,PA,15531,Somerset,NA,NA,NA,40.1623185,-79.0293651,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1629,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSOM2397-4,food bank site,Somerset County Mobile Food Bank - Central City,"645 Columbia Avenue, Parking lot of Somerset Area H.S.",Central City,PA,15926,Somerset,NA,NA,NA,40.0020344,-79.0863284,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1630,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSOM2397-5,food bank site,Somerset County Mobile Food Bank - Confluence,"711 Logan Place, Confluence Community Center",Confluence,PA,15424,Somerset,NA,NA,NA,39.8121497,-79.358579,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1631,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSOM2397-6,food bank site,Somerset County Mobile Food Bank - Hollsopple,"205 Woodstown Highway, St. Anne Church",Davidsville,PA,15928,Somerset,NA,NA,NA,40.2157854,-78.9390262,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1632,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSOM2397-8,food bank site,Somerset County Mobile Food Bank - Meyersdale,1800 Stockholm Avenue,Meyersdale,PA,15552,Somerset,NA,NA,NA,39.8136931,-79.024748,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1633,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSOM2397-9,food bank site,Somerset County Mobile Food Bank - Rockwood,"600 Main Street, Rockwood Church of the Brethren",Rockwood,PA,15557,Somerset,NA,NA,NA,39.9144897,-79.1550002,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1634,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSOM2397-10,food bank site,Somerset County Mobile Food Bank - Somerset,"215 Main Street, Meyersdale Borough Building",Somerset,PA,15501,Somerset,NA,NA,NA,39.8146951,-79.0275567,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1635,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSOM2397-11,food bank site,Somerset County Mobile Food Bank - Windber,"100 Chestnut Street, Armed Forces Memorial Park",Windber,PA,15963,Somerset,NA,NA,NA,39.9481062,-75.1425586,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1636,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSOM2223-1,food bank site,Somerset Towers NM,126 W. Church Street,Somerset,PA,15501,Somerset,NA,NA,NA,40.0069159,-79.0793782,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1637,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSOU2111-1,food bank site,Sound the Alarm Ministries,434 Franklin Avenue,Aliquippa,PA,15001,Beaver,NA,NA,NA,40.6163336,-80.247916,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1638,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSOU2504-1,food bank site,South Fayette Township,515 Millers Run Rd.,Morgan,PA,15064,Allegheny,NA,NA,NA,40.355026,-80.1432897,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1639,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSOU1169-1,food bank site,South Hills Assembly of God,2725 Bethel Church Road,Bethel Park,PA,15102,Allegheny,NA,NA,NA,40.3408758,-80.0389999,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1640,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSOU1042-1,food bank site,South Hills Interfaith Movement,5301 Park Avenue,Bethel Park,PA,15102,Allegheny,NA,NA,NA,40.3284421,-80.0286621,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1641,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSOU1042-3,food bank site,South Hills Interfaith Movement - Baldwin,201 Knoedler Road,Pittsburgh,PA,15236,Allegheny,NA,NA,NA,40.3422671,-79.9825029,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1642,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSOU1042-4,food bank site,South Hills Interfaith Movement - Prospect Park,1450 Maple Dr.,Pittsburgh,PA,15227,Allegheny,NA,NA,NA,40.3654955,-79.9653668,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1643,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSOU1042-2,food bank site,South Hills Interfaith Movement CSFP Only,5301 Park Avenue,Bethel Park,PA,15102,Allegheny,NA,NA,NA,40.3284421,-80.0286621,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1644,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSOU1120-1,food bank site,South Park Baptist Church,7189 Baptist Road,Bethel Park,PA,15102,Allegheny,NA,NA,NA,40.3346379,-80.0193666,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1645,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSOU2431-1,food bank site,South Park MOW,6810 Hilldale Drive,Pittsburgh,PA,15236,Allegheny,NA,NA,NA,40.3172677,-79.9928296,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1646,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSOU2351-1,food bank site,Southwest Butler Food Cupboard,557 Perry Highway,Harmony,PA,16037,Butler,NA,NA,NA,40.8485266,-80.1214635,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1647,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSQU1015-1,food bank site,Squirrel Hill Community Food Pantry,828 Hazelwood Avenue,Pittsburgh,PA,15217,Allegheny,NA,NA,NA,40.4194768,-79.9279031,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1648,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSQU2549-1,food bank site,Squirrel Hill Health Center,4516 Browns Hill Road,Pittsburgh,PA,15217,Allegheny,NA,NA,NA,40.4169189,-79.925479,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1649,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTA2249-1,food bank site,St. Ambrose Manor,1235 Yetta Ave.,Pittsburgh,PA,15212,Allegheny,NA,NA,NA,40.4630911,-79.9920869,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1650,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTA2518-1,food bank site,St. Andrew Lutheran Fresh Market,304 Morewood Avenue,Pittsburgh,PA,15213,Allegheny,NA,NA,NA,40.4537386,-79.94454,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1651,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTA2261-1,food bank site,St. Augustine Plaza,230 36th. St.,Pittsburgh,PA,15201,Allegheny,NA,NA,NA,40.4648221,-79.9645287,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1652,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTB1238-1,food bank site,St. Benedict the Moor,91 Crawford Street,Pittsburgh,PA,15219,Allegheny,NA,NA,NA,40.4414838,-79.9860139,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1653,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTC1159-1,food bank site,St. Catherine of Siena Food Pantry,1810 Belasco Avenue,Pittsburgh,PA,15216,Allegheny,NA,NA,NA,40.4065916,-80.0273042,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1654,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTC1159-2,food bank site,St. Catherine of Siena Fresh Market,1810 Belasco Avenue,Pittsburgh,PA,15216,Allegheny,NA,NA,NA,40.4065916,-80.0273042,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1655,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTC1157-1,food bank site,St. Charles Lwanga,7114 Kelly Street,Pittsburgh,PA,15208,Allegheny,NA,NA,NA,40.4556903,-79.8989437,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1656,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTE1514-1,food bank site,St. Elizabeth Ann Seton,330 Third Ave.,Carnegie,PA,15106,Allegheny,NA,NA,NA,40.4035528,-80.0914231,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1657,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHOL2287-1,food bank site,St. Francis Food Pantry,107 Stevens Lane,Hollsopple,PA,15935,Somerset,NA,NA,NA,40.215755,-78.9439563,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1658,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTF2505-1,food bank site,St. Francis Sharing + Caring,107 Stevens Lane,Hollsopple,PA,15935,Somerset,NA,NA,NA,40.215755,-78.9439563,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1659,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTJ1033-2,food bank site,St. James Ministries Center CSFP Only,723 Rebecca Avenue,Wilkinsburg,PA,15221,Allegheny,NA,NA,NA,40.4402041,-79.8852536,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1660,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTJ1033-1,food bank site,St. James Ministries Center Food Pantry,723 Rebecca Avenue,Wilkinsburg,PA,15221,Allegheny,NA,NA,NA,40.4402041,-79.8852536,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1661,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTJ1054-1,food bank site,St. John The Evangelist,4537 Chatsworth Avenue,Pittsburgh,PA,15207,Allegheny,NA,NA,NA,40.4150746,-79.9453705,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1662,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTJ1053-1,food bank site,St. John Vianney,816 Climax Street,Pittsburgh,PA,15210,Allegheny,NA,NA,NA,40.4198174,-79.9927805,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1663,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTJ2456-1,food bank site,St. John's Lutheran Church,104 Union St.,Salisbury,PA,15558,Somerset,NA,NA,NA,39.7545155,-79.0819156,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1664,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTJ1373-1,food bank site,St. Joseph House of Hospitality,1635 Bedford Avenue,Pittsburgh,PA,15219,Allegheny,NA,NA,NA,40.4450796,-79.9872591,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1665,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTJ2378-1,food bank site,St. Justin Plaza,"120 Boggs Ave., C/O Management Office",Pittsburgh,PA,15211,Allegheny,NA,NA,NA,40.426909,-80.0068259,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1666,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTM1161-1,food bank site,St. Mark Parish,1125 Romine Avenue,Port Vue,PA,15133,Allegheny,NA,NA,NA,40.3433927,-79.8711395,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1667,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTM1055-1,food bank site,St. Mary Assumption,2510 Middle Road,Glenshaw,PA,15116,Allegheny,NA,NA,NA,40.554213,-79.9323715,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1668,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTM1056-1,food bank site,St. Michaels & All Angels,1308 Spring Garden Avenue,Pittsburgh,PA,15212,Allegheny,NA,NA,NA,40.4608848,-79.9882316,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1669,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTP1163-1,food bank site,St. Paul Cathedral,108 N. Dithridge Street,Pittsburgh,PA,15213,Allegheny,NA,NA,NA,40.4472108,-79.9505285,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1670,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTP2474-1,food bank site,St. Paul's Meals on Wheels Inc.,426 Center Avenue,Pitcairn,PA,15140,Allegheny,NA,NA,NA,40.4043185,-79.7788424,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1671,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTP1057-1,food bank site,St. Paul's Monastery,148 Monastery Avenue,Pittsburgh,PA,15203,Allegheny,NA,NA,NA,40.4229947,-79.9840294,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1672,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTP1240-1,food bank site,St. Philip,50 W. Crafton Avenue,Pittsburgh,PA,15205,Allegheny,NA,NA,NA,40.4373491,-80.0683418,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1673,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTR1164-1,food bank site,St. Raphael,1118 Chislett Street,Pittsburgh,PA,15206,Allegheny,NA,NA,NA,40.477202,-79.92881,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1674,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTR1165-1,food bank site,St. Rosalia,411 Greenfield Avenue,Pittsburgh,PA,15207,Allegheny,NA,NA,NA,40.4256832,-79.9431849,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1675,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTT1166-1,food bank site,St. Therese Parish,One Saint Therese Court,Munhall,PA,15120,Allegheny,NA,NA,NA,40.3878291,-79.9011261,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1676,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTT2253-1,food bank site,St. Therese Plaza (Senior Apartments),4 St. Therese Ct.,Munhall,PA,15120,Allegheny,NA,NA,NA,40.3878291,-79.9011261,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1677,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTT2252-1,food bank site,St. Thomas Moore Manor,1000 Oxford Dr.,Bethel Park,PA,15102,Allegheny,NA,NA,NA,40.3436687,-80.0501755,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1678,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTV2011-1,food bank site,St. Vincent DePaul of Butler,157 North Elm Street,Butler,PA,16001,Butler,NA,NA,NA,40.8626464,-79.8891226,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1679,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTV2534-1,food bank site,St. Vincent DePaul of Sharpsburg,6th and Penn Street,Sharpsburg,PA,15215,Allegheny,NA,NA,NA,40.4960168,-79.9337708,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1680,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTW1034-1,food bank site,St. Winifred,550 Sleepy Hollow Road,Pittsburgh,PA,15228,Allegheny,NA,NA,NA,40.375395,-80.023619,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1681,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTE2510-1,food bank site,Steel Valley LifeSpan,530 Miller Ave,Clairton,PA,15025,Allegheny,NA,NA,NA,40.2939738,-79.8826438,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1682,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTE1102-1,food bank site,Steelview Manor Food Pantry,"501 Pirl St., Apt 6A",McKeesport,PA,15132,Allegheny,NA,NA,NA,40.3520238,-79.8437242,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1683,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTE2482-1,food bank site,Steelworkers Tower,2639 Perrysville Ave.,Pittsburgh,PA,15214,Allegheny,NA,NA,NA,40.471753,-80.010485,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1684,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTE2250-1,food bank site,Steps to a Healthy Community,820 Braddock Ave.,Braddock,PA,15104,Allegheny,NA,NA,NA,40.4007998,-79.8657439,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1685,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTE1103-1,food bank site,Stewart Avenue Lutheran Church,2810 Brownsville Road,Pittsburgh,PA,15227,Allegheny,NA,NA,NA,40.3830101,-79.9773298,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1686,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,"PSTO2506-1
",food bank site,Sto-Rox Plaza,731 Chartiers Ave,McKees Rocks,PA,15136,Allegheny,NA,NA,NA,40.4654343,-80.0628066,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,latitude missing;longitude missing;
1687,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSUM2448-1,food bank site,Summit Retirement Residence NM,125 S. 6th. St.,Duquesne,PA,15110,Allegheny,NA,NA,NA,40.3700123,-79.8498256,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1688,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSUN2481-1,food bank site,Sunset Hills Presbyterian United Church,900 Country Club Dr.,Pittsburgh,PA,15228,Allegheny,NA,NA,NA,40.3760871,-80.0279512,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1689,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSWE2262-1,food bank site,Sweetbriar Place Apartments,211 Sweetbriar St.,Pittsburgh,PA,15211,Allegheny,NA,NA,NA,40.4378532,-80.0215067,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1690,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSWI2380-1,food bank site,Swissvale Community Food Pantry,2028 Noble Street,Swissvale,PA,15218,Allegheny,NA,NA,NA,40.4209233,-79.8860542,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1691,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSWI2380-2,food bank site,Swissvale Community Food Pantry - Swissvale Towers,1826 Monongahela Avenue,Swissvale,PA,15218,Allegheny,NA,NA,NA,40.4219771,-79.8908568,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1692,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSWI2380-3,food bank site,Swissvale Community Food Pantry's Fresh Market,2028 Noble Street,Swissvale,PA,15218,Allegheny,NA,NA,NA,40.4209233,-79.8860542,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
