id,source_org,source_file,original_id,type,name,address,city,state,zip_code,county,location_description,phone,url,latitude,longitude,latlng_source,date_from,date_to,SNAP,WIC,FMNP,fresh_produce,food_bucks,free_distribution,open_to_spec_group,data_issues
NA,USDA,PA.xlsx,NA,NA,Sheetz 515,4599 Library Rd,Bethel Park,PA,15102,ALLEGHENY,NA,NA,NA,40.351242,-80.023338,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Pit Stop Express,4501 Ohio River Blvd,Pittsburgh,PA,15202,ALLEGHENY,NA,NA,NA,40.491508,-80.061203,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,The Fresh Market 138,1551 Washington Rd,Mt Lebanon,PA,15228,ALLEGHENY,NA,NA,NA,40.354679,-80.050117,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Clairton Mini Mart,672 Miller Ave,Clairton,PA,15025,ALLEGHENY,NA,NA,NA,40.29026,-79.884117,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,7-eleven Store 36135A,850 Boyce Rd.,Bridgeville,PA,15017,ALLEGHENY,NA,NA,NA,40.328339,-80.125214,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,7-eleven Store 36159A,1350 Wildwood Rd,Gibsonia,PA,15044,ALLEGHENY,NA,NA,NA,40.594669,-79.994194,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,7-eleven Store 36144A,95 Warrendale Bayne Rd,Warrendale,PA,15086,ALLEGHENY,NA,NA,NA,40.653961,-80.082291,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Shop Mart,625 Ardmore Blvd,Pittsburgh,PA,15221,ALLEGHENY,NA,NA,NA,40.437172,-79.873596,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Broadway Market,295 Broadway Ave,McKees Rocks,PA,15136,ALLEGHENY,NA,NA,NA,40.467667,-80.067131,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,7-Eleven 36188H,4775 McKnight Rd,Pittsburgh,PA,15237,ALLEGHENY,NA,NA,NA,40.521503,-80.005287,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Munhall Gasoline Service,2907 Homestead Duquesne Rd,Homestead,PA,15120,ALLEGHENY,NA,NA,NA,40.391308,-79.894058,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Ross's Centre Ave Shop N Save,1850 Centre Ave,Pittsburgh,PA,15219,ALLEGHENY,NA,NA,NA,40.442684,-79.981972,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Speedway 2900,4830 William Penn Hwy,Monroeville,PA,15146,ALLEGHENY,NA,NA,NA,40.427555,-79.72094,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Speedway 2901,4380 Old William Penn Hwy,Monroeville,PA,15146,ALLEGHENY,NA,NA,NA,40.444107,-79.768204,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Speedway 2902,4420 Browns Hill Rd,Pittsburgh,PA,15217,ALLEGHENY,NA,NA,NA,40.418995,-79.926735,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Speedway 2903,4311 Steubenville Pike,Pittsburgh,PA,15205,ALLEGHENY,NA,NA,NA,40.440647,-80.093079,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Valero,820 Pennsylvania Ave,Pittsburgh,PA,15233,ALLEGHENY,NA,NA,NA,40.455967,-80.016212,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Giant Eagle 15,1701 Lincoln Hwy,North Versailles,PA,15137,ALLEGHENY,NA,NA,NA,40.370461,-79.78614,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Holy Kow LLC,2300 Versailles Ave,Mckeesport,PA,15132,ALLEGHENY,NA,NA,NA,40.345795,-79.849129,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Dollar General 8972,700 Penn St,Wilkinsburg,PA,15221,ALLEGHENY,NA,NA,NA,40.443611,-79.884598,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,7-eleven Inc F 36193A,999 Greentree Rd,Pittsburgh,PA,15220,ALLEGHENY,NA,NA,NA,40.416752,-80.044968,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Ross's Village Shop N Save,1886 Homeville Rd,West Mifflin,PA,15122,ALLEGHENY,NA,NA,NA,40.393944,-79.888657,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,7-eleven Store 36131A,10 W Prospect Ave & Ingram Ave.,Pittsburgh,PA,15205,ALLEGHENY,NA,NA,NA,40.444962,-80.06617,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Many More Asian Market,3050 Smallman St,Pittsburgh,PA,15201,ALLEGHENY,NA,NA,NA,40.460068,-79.972733,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Sunoco,7701 Penn Ave,Pittsburgh,PA,15221,ALLEGHENY,NA,NA,NA,40.446556,-79.89325,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Las Palmas Iga 2,1616 Broadway Ave,Pittsburgh,PA,15216,ALLEGHENY,NA,NA,NA,40.410118,-80.02478,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Perry Market,2601 Perrysville Ave,Pittsburgh,PA,15214,ALLEGHENY,NA,NA,NA,40.471176,-80.00872,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Dollar General 15169,120 Three Degree Rd,Pittsburgh,PA,15237,ALLEGHENY,NA,NA,NA,40.544304,-80.033058,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Samba Market,2520 Bedford Ave,Pittsburgh,PA,15219,ALLEGHENY,NA,NA,NA,40.450806,-79.972191,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Giant Eagle 29,1356 Hoffman Blvd,West Mifflin,PA,15122,ALLEGHENY,NA,NA,NA,40.382355,-79.869904,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Ceebee Market,202 Brownsville Rd,Pittsburgh,PA,15210,ALLEGHENY,NA,NA,NA,40.415752,-79.987274,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Donut Connection,2414 Brownsville Rd,Pittsburgh,PA,15210,ALLEGHENY,NA,NA,NA,40.386833,-79.982285,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,BP Stop N Go,638 Brown Ave,Turtle Creek,PA,15145,ALLEGHENY,NA,NA,NA,40.425694,-79.834602,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Speedway 6503,2325 5th Ave,Mckeesport,PA,15132,ALLEGHENY,NA,NA,NA,40.35339,-79.837303,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Everest Food,308 Curry Hollow Rd,Pittsburgh,PA,15236,ALLEGHENY,NA,NA,NA,40.335968,-79.973244,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Whitehall Center,1406 Radford Rd,Pittsburgh,PA,15227,ALLEGHENY,NA,NA,NA,40.363575,-79.96801,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Uni Mart,101 Fern Hollow Rd,Coraopolis,PA,15108,ALLEGHENY,NA,NA,NA,40.521252,-80.192604,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Hanini Market,3245 Brighton Rd,Pittsburgh,PA,15212,ALLEGHENY,NA,NA,NA,40.476002,-80.031479,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Mercy Market LLC,6 Mercy St,Pittsburgh,PA,15214,ALLEGHENY,NA,NA,NA,40.462399,-80.008545,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Bloomfield Saturday Market,5050 Liberty Ave,Pittsburgh,PA,15224,ALLEGHENY,NA,NA,NA,40.459114,-79.944321,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Subhalaxmi Grocery,2950 Brownsville Rd,Pittsburgh,PA,15227,ALLEGHENY,NA,NA,NA,40.381584,-79.976295,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Liberty Gasoline Service Lp,2615 Liberty Way,Mckeesport,PA,15133,ALLEGHENY,NA,NA,NA,40.32848,-79.856316,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Dollar General 14967,740 Lysle Blvd,McKeesport,PA,15132,ALLEGHENY,NA,NA,NA,40.352184,-79.857201,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Red Paprika Food LLC,1900 Grandview Ave,Mckeesport,PA,15132,ALLEGHENY,NA,NA,NA,40.340023,-79.836807,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Triangle Mart,101 Amanda Ave,Pittsburgh,PA,15210,ALLEGHENY,NA,NA,NA,40.418339,-79.988258,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,GetGo 3005,1000 Hayden Blvd,Elizabeth,PA,15037,ALLEGHENY,NA,NA,NA,40.264488,-79.878654,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Dollar Tree 5587,3428 William Penn Hwy,Pittsburgh,PA,15235,ALLEGHENY,NA,NA,NA,40.430149,-79.812737,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Oak Hill Market,504 Oak Hill Dr,Pittsburgh,PA,15213,ALLEGHENY,NA,NA,NA,40.44149,-79.969978,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Dollar General 15559,4725 Centre Ave,Pittsburgh,PA,15213,ALLEGHENY,NA,NA,NA,40.452847,-79.948906,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Dollar Tree 5553,1630 Arlington Ave Ste 1,Pittsburgh,PA,15210,ALLEGHENY,NA,NA,NA,40.417965,-79.987106,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Giant Eagle 24,3239 Washington Pike,Bridgeville,PA,15017,ALLEGHENY,NA,NA,NA,40.341564,-80.119629,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,International Food Emporium 1,4110 Saw Mill Run Blvd,Pittsburgh,PA,15227,ALLEGHENY,NA,NA,NA,40.36692,-79.984222,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Rojels Foods LLC/ Bethel Park Shop N Save,5001 Library Road,Bethel Park,PA,15102,ALLEGHENY,NA,NA,NA,40.342155,-80.025978,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Homewoods Quick Pick INC,7201 Frankstown Ave,Pittsburgh,PA,15208,ALLEGHENY,NA,NA,NA,40.457378,-79.896126,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,William Penn Highway Sunoco,3406 William Penn Hwy,Pittsburgh,PA,15235,ALLEGHENY,NA,NA,NA,40.430473,-79.813904,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Fishes And Loaves Cooperative Ministries,118 Glen Caladh St,Pittsburgh,PA,15207,ALLEGHENY,NA,NA,NA,40.409168,-79.943588,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Wilkins Shop N Save,3335 William Penn Hwy,Pittsburgh,PA,15235,ALLEGHENY,NA,NA,NA,40.432346,-79.817902,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Family Dollar 11119,3300 Penn Ave,Pittsburgh,PA,15201,ALLEGHENY,NA,NA,NA,40.461845,-79.968307,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Dollar General 14985,5800 Buttermilk Hollow Rd,Pittsburgh,PA,15207,ALLEGHENY,NA,NA,NA,40.365013,-79.908501,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Cash and Carry,1021 Perry Hwy,Pittsburgh,PA,15237,ALLEGHENY,NA,NA,NA,40.540695,-80.036118,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Speedway 2905,303 Hulton Rd,Oakmont,PA,15139,ALLEGHENY,NA,NA,NA,40.526009,-79.842438,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Abe's Market,1860 Centre Ave,Pittsburgh,PA,15219,ALLEGHENY,NA,NA,NA,40.443085,-79.981117,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Lawrenceville Shop N Save,450 56th St,Pittsburgh,PA,15201,ALLEGHENY,NA,NA,NA,40.483944,-79.947609,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Shiv Oil Inc,710 W 5th Ave,Mckeesport,PA,15132,ALLEGHENY,NA,NA,NA,40.346626,-79.880852,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Shiv Oil Inc,449 Railroad St,Bridgeville,PA,15017,ALLEGHENY,NA,NA,NA,40.357998,-80.110573,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Shiv Oil Inc,1600 S Braddock Ave,Pittsburgh,PA,15218,ALLEGHENY,NA,NA,NA,40.427029,-79.89061,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,7-Eleven 36189H,6250 Library Rd,Bethel Park,PA,15102,ALLEGHENY,NA,NA,NA,40.293362,-80.030838,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Jo-mar Provisions Inc.,42 18th St,Pittsburgh,PA,15222,ALLEGHENY,NA,NA,NA,40.450867,-79.98558,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Carrick Pharmacy,2717 Brownsville Rd,Pittsburgh,PA,15227,ALLEGHENY,NA,NA,NA,40.383907,-79.977432,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Bhangal Llc,1003 Freeport Rd,Cheswick,PA,15024,ALLEGHENY,NA,NA,NA,40.540619,-79.814148,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Spice N Sabzi,1528 Park Manor Blvd,Pittsburgh,PA,15205,ALLEGHENY,NA,NA,NA,40.452492,-80.164642,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Laxindia Inc.,5439 Babcock Blvd Ste 105,Pittsburgh,PA,15237,ALLEGHENY,NA,NA,NA,40.543308,-80.028641,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Speedway 2911,1200 Long Run Rd,White Oak,PA,15131,ALLEGHENY,NA,NA,NA,40.333549,-79.812927,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Bloomfield Bp,4006 Liberty Ave,Pittsburgh,PA,15224,ALLEGHENY,NA,NA,NA,40.462864,-79.956894,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Ak&Ak United Inc dba Ak Schwartz Market,1901 5th Ave,Pittsburgh,PA,15219,ALLEGHENY,NA,NA,NA,40.438339,-79.979271,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Brother Tom's Bakery,808 Main St,Pittsburgh,PA,15215,ALLEGHENY,NA,NA,NA,40.494648,-79.934189,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Bombay Market,4605 Centre Ave,Pittsburgh,PA,15213,ALLEGHENY,NA,NA,NA,40.452007,-79.951736,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Mary And Rick's Snack News & Lotto,215 3rd St,Carnegie,PA,15106,ALLEGHENY,NA,NA,NA,40.403557,-80.090126,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Aldi 81,3013 Washington Pike,Bridgeville,PA,15017,ALLEGHENY,NA,NA,NA,40.354206,-80.114853,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Sitaram Oil Corporation,2000 S Braddock Ave,Pittsburgh,PA,15218,ALLEGHENY,NA,NA,NA,40.421906,-79.885368,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Dollar Tree 5840,6009 Penn Ave,Pittsburgh,PA,15206,ALLEGHENY,NA,NA,NA,40.461319,-79.924362,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Speedway 2910,5701 Grand Ave,Pittsburgh,PA,15225,ALLEGHENY,NA,NA,NA,40.512531,-80.133705,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Get Go 3057,6514 Steubenville Pike,Pittsburgh,PA,15205,ALLEGHENY,NA,NA,NA,40.448402,-80.161095,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Hanini's Market,2625 Brownsville Rd,Pittsburgh,PA,15227,ALLEGHENY,NA,NA,NA,40.385017,-79.978188,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Lucky Store,5150 Butler St,Pittsburgh,PA,15201,ALLEGHENY,NA,NA,NA,40.479794,-79.954781,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Delucas Italian Bakery Inc,546 Brookline Blvd,Pittsburgh,PA,15226,ALLEGHENY,NA,NA,NA,40.395508,-80.022461,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Big Lots 1140,1701 Lincoln Hwy,North Versailles,PA,15137,ALLEGHENY,NA,NA,NA,40.370407,-79.786102,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Anytime Market Inc,730 Broadway Ave,Mckees Rocks,PA,15136,ALLEGHENY,NA,NA,NA,40.472862,-80.074417,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Speedway 2906,1700 Lincoln Hwy,North Versailles,PA,15137,ALLEGHENY,NA,NA,NA,40.370361,-79.786156,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Big Lots 1228,1726 Pacific Ave,Natrona Heights,PA,15065,ALLEGHENY,NA,NA,NA,40.621532,-79.723885,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Big Lots 1880,7005 Clairton Rd,West Mifflin,PA,15122,ALLEGHENY,NA,NA,NA,40.345116,-79.93895,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Big Lots 1951,1155 Washington Pike,Bridgeville,PA,15017,ALLEGHENY,NA,NA,NA,40.368595,-80.102608,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Big Lots 5093,4717 McKnight Rd,Pittsburgh,PA,15237,ALLEGHENY,NA,NA,NA,40.517296,-80.004654,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Trader Joe's 624,9020 Covenant Ave,Pittsburgh,PA,15237,ALLEGHENY,NA,NA,NA,40.570343,-80.021835,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Cogo's,2003 S Braddock Ave,Pittsburgh,PA,15218,ALLEGHENY,NA,NA,NA,40.422104,-79.885483,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Choice Tobacco Outlet Of Oakdale,7859 Steubenville Pike,Oakdale,PA,15071,ALLEGHENY,NA,NA,NA,40.4394,-80.210709,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,A & F LLC,544 North Ave,Millvale,PA,15209,ALLEGHENY,NA,NA,NA,40.484955,-79.972977,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,OM  Petro Inc T/A Sunoco,1344 State Route 51,Jefferson Hills,PA,15025,ALLEGHENY,NA,NA,NA,40.306934,-79.935616,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Just Harvest/Citiparks at City/County Bldg,414 Grant St.,Pittsburgh,PA,15219,ALLEGHENY,NA,NA,NA,40.43858,-79.997246,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Waltmire Pharmacy,1435 Spring Garden Ave,Pittsburgh,PA,15212,ALLEGHENY,NA,NA,NA,40.462692,-79.98687,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Cece's Farm Stand,249 N Craig St,Pittsburgh,PA,15213,ALLEGHENY,NA,NA,NA,40.451191,-79.951614,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Dollar General 9350,12818 Frankstown Rd,Pittsburgh,PA,15235,ALLEGHENY,NA,NA,NA,40.480824,-79.822327,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Diallo Family United Inc,7520 Steubenville Pike,Oakdale,PA,15071,ALLEGHENY,NA,NA,NA,40.441887,-80.201393,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Sambok Korean Grocery,1735 Penn Ave,Pittsburgh,PA,15222,ALLEGHENY,NA,NA,NA,40.450336,-79.985168,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Maruti Convenience LLC,1100 Fawcett Ave,White Oak,PA,15131,ALLEGHENY,NA,NA,NA,40.352627,-79.825722,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Get Go 3650,4900 Steubenville Pike,Pittsburgh,PA,15205,ALLEGHENY,NA,NA,NA,40.448792,-80.105774,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,American Natural 2,7338 Butler St,Pittsburgh,PA,15206,ALLEGHENY,NA,NA,NA,40.487755,-79.919807,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Dollar General 15784,2301 Brownsville Rd,South Park,PA,15129,ALLEGHENY,NA,NA,NA,40.298351,-79.994438,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Dollar Tree 5828,1516 Brighton Rd,Pittsburgh,PA,15212,ALLEGHENY,NA,NA,NA,40.457397,-80.015732,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Dollar Tree 6074,7185 Saltsburg Rd,Pittsburgh,PA,15235,ALLEGHENY,NA,NA,NA,40.476486,-79.788605,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Get Go 3705,410 Chestnut St,Carnegie,PA,15106,ALLEGHENY,NA,NA,NA,40.409843,-80.082214,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Aldi 93,7221 McKnight Rd,Ross Township,PA,15237,ALLEGHENY,NA,NA,NA,40.537319,-80.011223,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Sai7086 Inc/DBA Wylie Tobacco,3152 Wylie Ave,Pittsburgh,PA,15219,ALLEGHENY,NA,NA,NA,40.446285,-79.975952,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
