id,source_org,source_file,original_id,type,name,address,city,state,zip_code,county,location_description,phone,url,latitude,longitude,latlng_source,date_from,date_to,SNAP,WIC,FMNP,fresh_produce,food_bucks,free_distribution,open_to_spec_group,data_issues
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PFRE1402-1,food bank site,Freeport Council of Churches,"102 Fifth Avenue, (in basement)",Freeport,PA,16229,Armstrong,,,,40.672061,-79.684365,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PFRI2434-1,food bank site,Friendship Community Church,181 Robinson St.,PIttsburgh,PA,15213,Allegheny,,,,40.4401162,-79.9658257,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PGCA2417-1,food bank site,G Camp J Edwards NM,330 Connecticut Ave.,Rochester,PA,15074,Beaver,,,,40.7028722,-80.2846139,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PGAB2310-1,food bank site,Gable Ridge Apartments,8000 Beacon Hill Dr.,Pittsburgh,PA,15221,Allegheny,,,,40.4435068,-79.8638862,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PGAR1134-1,food bank site,Garden City United Methodist Church,500 Laurel Drive,Monroeville,PA,15146,Allegheny,,,,40.4488835,-79.7819957,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PGAR2473-1,food bank site,Garfield Jubilee Association Inc.,"5323 Penn Avenue, (park truck in lot off N. Atlantic)",Pittsburgh,PA,15224,Allegheny,,,,40.4648595,-79.9382562,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PGAT2528-1,food bank site,Gateway Health,"444 Liberty Avenue, Suite 2100",Pittsburgh,PA,15222,Allegheny,,,,40.440898,-80.0046248,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PGEN2492-1,food bank site,General Academy Pediatrics,3414 Euler Way,Pittsburgh,PA,15213,Allegheny,,,,40.4391902,-79.9612797,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PGLA2551-1,food bank site,Glassport Community Outreach Food Pantry,"516 Monongahela Avenue, 1st Floor",Glassport,PA,15045,Allegheny,,,,40.3269912,-79.892698,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PGOO1017-1,food bank site,Good Samaritan COGIC Food Pantry,1030 N. Lang Avenue,Pittsburgh,PA,15208,Allegheny,,,,40.4597566,-79.8976152,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PGOO1136-1,food bank site,Good Samaritan Food Pantry,1565 Washington Boulevard,Port Vue,PA,15133,Allegheny,,,,40.3327069,-79.8796895,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PGOO2202-1,food bank site,Goodwill Plaza,612 Hillsboro St.,Pittsburgh,PA,15204,Allegheny,,,,40.4539395,-80.0531867,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PGRA1137-1,food bank site,Grandview Church of God,1901 Fallowfield Avenue,Pittsburgh,PA,15216,Allegheny,,,,40.4048749,-80.023992,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PGRA2200-1,food bank site,Grant Towers,100 Grant Ave.,Duquesne,PA,15110,Allegheny,,,,40.373581,-79.846266,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PGRE2145-1,food bank site,Greater Washington County Food Bank,909 National Pike West,Brownsville,PA,15417,Washington,,,,40.0429563,-79.9784923,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PGRE2362-1,food bank site,Green Diamond Place NM,379 Mellon Ave.,Baden,PA,15005,Beaver,,,,40.6365085,-80.2303304,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PGRE2316-1,food bank site,Greenfield Terrace,3909 Raff St.,Pittsburgh,PA,15207,Allegheny,,,,40.4268021,-79.9433597,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PGWE2070-1,food bank site,Gwen's Girls,220 Ridge Ave.,Pittsburgh,PA,15212,Allegheny,,,,40.4522833,-80.0081375,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHAZ2208-1,food bank site,Hazelwood Towers,111 Tecumseh Street,Pittsburgh,PA,15207,Allegheny,,,,40.4089911,-79.9430119,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHAZ1004-1,food bank site,Hazelwood YMCA Food Pantry,134 East Elizabeth Street,Pittsburgh,PA,15207,Allegheny,,,,40.4069908,-79.9417423,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHAZ2454-1,food bank site,Hazelwood/Greenfield MOW,5115 Second Avenue,Pittsburgh,PA,15207,Allegheny,,,,40.4066451,-79.9427477,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHEA2008-1,food bank site,HEARTH,"3724 Mt. Royal Blvd., Suite 101",Glenshaw,PA,15116,Allegheny,,,,40.5526778,-79.9701937,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHEL2412-3,food bank site,Helping Hands Backpack,301 Center Street,Boswell,PA,15531,Somerset,,,,40.1618976,-79.0291461,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHEL2412-1,food bank site,Helping Hands Food Pantry,301 Center Street,Boswell,PA,15531,Somerset,,,,40.1618976,-79.0291461,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHIG2435-1,food bank site,Highland Terrace NM,111 West Fairmont Ave.,New Castle,PA,16105,Lawrence,,,,41.020797,-80.350223,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHIG1330-1,food bank site,Highlands Area MOW,965 Burtner Road,Natrona Heights,PA,15065,Allegheny,,,,40.6288843,-79.716719,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHIL1657-1,food bank site,Hill House Association MOW,2038 Bedford Avenue,Pittsburgh,PA,15219,Allegheny,,,,40.4468951,-79.9809673,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHIL1657-1,food bank site,Hill House Association Senior Center,2038 Bedford Avenue,Pittsburgh,PA,15219,Allegheny,,,,40.4468951,-79.9809673,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHIL2487-1,food bank site,Hillcrest Residences,2948 Brownsville Rd,Pittsburgh,PA,15227,Allegheny,,,,40.3818377,-79.9770606,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHOL2366-1,food bank site,Holy Angels Parish Food Pantry,201 Caldwell Ave.,Wilmerding,PA,15148,Allegheny,,,,40.3924715,-79.8105446,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHOL2053-1,food bank site,Holy Family Social Services,"1789 South Braddock Avenue, Suite 280",Pittsburgh,PA,15218,Allegheny,,,,40.4244369,-79.8873692,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHOL2077-1,food bank site,Holy Redeemer Social Services,603 Bridge Street,Ellwood City,PA,16117,Lawrence,,,,40.8703546,-80.2841785,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHOM1186-1,food bank site,Homewood Brushton YMCA Food Pantry,7140 Bennett Street,Pittsburgh,PA,15208,Allegheny,,,,40.4566067,-79.8983418,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHOM2418-1,food bank site,Homewood Children's Village,6907 Frankstown Avenue,Pittsburgh,PA,15208,Allegheny,,,,40.458437,-79.9033808,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHOM2240-1,food bank site,Homewood House ,7130 Frankstown Ave.,Pittsburgh,PA,15208,Allegheny,,,,40.4573303,-79.8974921,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHOM2477-1,food bank site,Homewood Station,7202 Susquehanna St,Pittsburgh,PA,15208,Allegheny,,,,40.4535501,-79.897999,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHOS2199-2,food bank site,"Hosanna House, Inc. Afterschool",807 Wallace Avenue,Wilkinsburg,PA,15221,Allegheny,,,,40.4437117,-79.8805456,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHOU2222-1,food bank site,House of Bread Outreach,1111 Wood St.,Wilkinsburg,PA,15221,Allegheny,,,,40.4451942,-79.8841511,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHOU2535-1,food bank site,Housing Authority of Lawrence County - Lawrence Manor,211 W. Moody Ave.,New Castle,PA,16101,Lawrence,,,,41.0100299,-80.3503346,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHOU2535-2,food bank site,Housing Authority of Lawrence County - McGrath Manor,814 W. Washington St.,New Castle,PA,16101,Lawrence,,,,41.0000913,-80.3593834,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHOU2535-3,food bank site,Housing Authority of Lawrence County - Skyview Towers,219 N. Beaver St.,New Castle,PA,16101,Lawrence,,,,41.0030546,-80.3491164,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHUL2197-1,food bank site,Hulton Arbors,815 Arbor Lane,Verona,PA,15147,Allegheny,,,,40.5132874,-79.8046342,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHUN1006-1,food bank site,Hunger Services Network,610 Wood Street,Pittsburgh,PA,15222,Allegheny,,,,40.4423588,-79.9987711,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTP1163-4,food bank site,I.W. Abel Place,"4720 Hatfield Street, (Lawrenceville)",Pittsburgh,PA,15201,Allegheny,,,,40.4757207,-79.9594449,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PIND2106-1,food bank site,Indiana County Community Action,1849 South 6th St.,Indiana,PA,15701,Indiana,,,,40.585652,-79.1350193,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PINT1141-1,food bank site,Inter Church Food Bank,618 Russellwood Avenue,McKees Rocks,PA,15136,Allegheny,,,,40.4715852,-80.07318,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PINT1002-1,food bank site,Intersection Food Pantry,115 Seventh Avenue,McKeesport,PA,15132,Allegheny,,,,40.3488086,-79.8676344,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PINT1002-3,food bank site,Intersection Food Pantry II,523 Sinclair Street,McKeesport,PA,15132,Allegheny,,,,40.3505384,-79.8614643,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PVAL1174-2,food bank site,Isaiah's Kitchen,601 North Aiken Avenue,Pittsburgh,PA,15206,Allegheny,,,,40.4709532,-79.9327736,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PISB1090-1,food bank site,Isbir Manor ,"Market St. & 11th. Ave., Apt. 8H",McKeesport,PA,15132,Allegheny,,,,40.346373,-79.8656278,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PISL2189-1,food bank site,Islamic Center of Pittsburgh,4100 Bigelow Blvd.,Pittsburgh,PA,15213,Allegheny,,,,40.4487727,-79.9557735,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PJCH1091-1,food bank site,J.C. Hairston Food Bank,6556 Shetland Avenue,Pittsburgh,PA,15206,Allegheny,,,,40.4617854,-79.9082943,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PJEF2504-1,food bank site,Jefferson Hospital,565 Coal Valley Road,Jefferson Hills,PA,15025,Allegheny,,,,40.3184396,-79.9334877,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PJEF1142-1,food bank site,Jefferson Manor Food Pantry,201 Jefferson Road,Penn Hills,PA,15235,Allegheny,,,,40.4652627,-79.822674,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PJOH2354-1,food bank site,John Fraser Hall,500 Hunter Street,Turtle Creek,PA,15145,Allegheny,,,,40.406338,-79.828365,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PJOH2424-1,food bank site,John Paul Plaza,1005 Herron Ave.,Pittsburgh,PA,15219,Allegheny,,,,40.4572609,-79.9649953,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PJUB1501-1,food bank site,"Jubilee Association, Inc. Food Pantry",3101 Brereton Street,Pittsburgh,PA,15219,Allegheny,,,,40.4568399,-79.9671561,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PJUB1501-2,food bank site,"Jubilee Association, Inc. Soup Kitchen",2005 Wyandotte Street,Pittsburgh,PA,15219,Allegheny,,,,40.438656,-79.97741,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PKLE1143-1,food bank site,K. Leroy Irvis Towers,"715 Mercer Street, #101",Pittsburgh,PA,15219,Allegheny,,,,40.4438124,-79.987412,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PKID2546-1,food bank site,Kids Plus Pediatrics ,810 Clairton Blvd.,Pittsburgh,PA,15236,Allegheny,,,,40.324789,-79.944892,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PKIN2322-1,food bank site,King Beaver NM,680 Canal Street,Beaver,PA,15009,Beaver,,,,40.697942,-80.3075,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLAW2281-1,food bank site,Lawrence County Community Action,815 Cunningham Ave.,New Castle,PA,16101,Lawrence,,,,40.9911739,-80.3357956,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLAZ2399-2,food bank site,Lazarus Gate - Backpack Program,"437 Somerset Avenue, Rockwood Area School District",Rockwood,PA,15557,Somerset,,,,39.9171529,-79.1601458,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLAZ2399-1,food bank site,Lazarus Gate Food Pantry,"St. Luke's Lutheran Church, 701 Broadway Street",Rockwood,PA,15557,Somerset,,,,39.9168118,-79.153415,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLEG2185-1,food bank site,Legacy Apartments,2121 Centre Avenue,Pittsburgh,PA,15219,Allegheny,,,,40.4448602,-79.9784232,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLIF2404-1,food bank site,Life Span Imperial ,540 Penn Lincoln Dr,Imperial,Pa,15126,Allegheny,,,,40.4431572,-80.2366298,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLIF2522-1,food bank site,LifeSpan Mon Valley,4313 Walnut Street,McKeesport,pa,15132,Allegheny,,,,40.3216675,-79.8346639,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLIG2021-1,food bank site,Light of Life Ministries,10 East North Avenue,Pittsburgh,PA,15212,Allegheny,,,,40.4557435,-80.0060863,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLIG1040-1,food bank site,Lighthouse Foundation Food Pantry,116 Browns Hill Road,Butler,PA,16002,Allegheny,,,,40.7134895,-79.9293963,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLIG2381-1,food bank site,Lighthouse Memorial Christian Center,810 Fisher St.,Pittsburgh,PA,15210,Allegheny,,,,40.4102095,-79.974959,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLIN1147-1,food bank site,Lincoln Park Community Center,7300 Ridgeview Avenue,Penn Hills,PA,15235,Allegheny,,,,40.4676338,-79.8858452,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLIN1147-2,food bank site,Lincoln Park Community Center - Zion Lutheran Church,11609 Frankstown Road,Penn Hills,PA,15235,Allegheny,,,,40.465703,-79.827926,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLIN1147-4,food bank site,Lincoln Park Community Center Fresh Market,7300 Ridgeview Avenue,Penn Hills,PA,15235,Allegheny,,,,40.4676338,-79.8858452,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLIN1221-1,food bank site,Lincoln Place Church of the Nazarene,1202 Muldowney Ave.,Pittsburgh,PA,15207,Allegheny,,,,40.3685165,-79.9153785,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLIN2320-1,food bank site,Lincoln Place Presbyterian Church,1202 Muldowney Ave.,Pittsburgh,PA,15207,Allegheny,,,,40.3685165,-79.9153785,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLIT2536-1,food bank site,Little Beaver Food Pantry,2176 Pennsylvania 551,Enon Valley,PA,16120,Lawrence,,,,40.90023,-80.4635909,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLIT2030-1,food bank site,Little Sisters of the Poor,1028 Benton Ave.,Pittsburgh,PA,15212,Allegheny,,,,40.4874901,-80.0343974,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLLO2193-1,food bank site,Lloyd McBride Court NM,614 Lincoln Avenue,Millvale,PA,15209,Allegheny,,,,40.4822648,-79.9750086,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLOW1031-1,food bank site,Lower Valley Cooperative Ministries,325 School Street,Springdale,PA,15144,Allegheny,,,,40.5421879,-79.7784483,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLYN2194-1,food bank site,Lynn Williams Apartments NM,3710 Brighton Road,Pittsburgh,PA,15212,Allegheny,,,,40.4836267,-80.0354036,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PMAH2537-1,food bank site,Mahoning Food Pantry,4538 W. State Street,Hillsville,PA,16132,Lawrence,,,,41.0136656,-80.4851289,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PMAR2286-1,food bank site,Marian Plaza,8601 Bricelyn Street,Pittsburgh,PA,15221,Allegheny,,,,40.4590651,-79.8738116,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PMAS1010-1,food bank site,Ma's Pantry,1000 Broadway Avenue,East McKeesport,PA,15035,Allegheny,,,,40.383782,-79.8103695,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PMCK1343-1,food bank site,McKeesport Area MOW,1406 Cornell Street,McKeesport,PA,15132,Allegheny,,,,40.3465158,-79.8581641,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PMCK1028-1,food bank site,McKeesport Towers ,"301 Sixth St., 507",McKeesport,PA,15132,Allegheny,,,,40.3499973,-79.8647505,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PMEA2438-1,food bank site,Meals for Friends,1229 Jefferson Heights Road,Penn Hills,PA,15235,Allegheny,,,,40.4419764,-79.812967,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PMER1365-1,food bank site,Mercy Behavioral Health - East Liberty Center,101 West Station Square Drive,Pittsburgh,PA,15219,Allegheny,,,,40.4324899,-80.0040133,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PNOR1145-3,food bank site,Met Towers,1001 New Brighton Road,Avalon,PA,15202,Allegheny,,,,40.5013083,-80.0621363,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PMET2490-1,food bank site,METRO Family Health Center,1789 S. Braddock Ave.,Pittsburgh,PA,15218,Allegheny,,,,40.4244369,-79.8873692,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,GMIL2478-5,food bank site,Military Share - Butler,"Tangelwood Center, 10 Austin Ave",Lydora,PA,16045,Beaver,,,,40.8597556,-79.9124018,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
